0.1234	0.93709486
0.1236	0.93704006
0.1237	0.93698527
0.1238	0.93693048
0.1239	0.93687569
0.1240	0.93682090
0.1241	0.93676612
0.1242	0.93671134
0.1243	0.93665656
0.1244	0.93660179
0.1246	0.93654701
0.1247	0.93649225
0.1248	0.93643748
0.1249	0.93638272
0.1250	0.93632797
0.1251	0.93627321
0.1252	0.93621846
0.1253	0.93616371
0.1254	0.93610897
0.1256	0.93605423
0.1257	0.93599949
0.1258	0.93594475
0.1259	0.93589002
0.1260	0.93583529
0.1261	0.93578057
0.1262	0.93572584
0.1263	0.93567112
0.1264	0.93561641
0.1266	0.93556169
0.1267	0.93550699
0.1268	0.93545228
0.1269	0.93539758
0.1270	0.93534288
0.1271	0.93528818
0.1272	0.93523348
0.1273	0.93517879
0.1274	0.93512411
0.1276	0.93506942
0.1277	0.93501474
0.1278	0.93496006
0.1279	0.93490539
0.1280	0.93485072
0.1281	0.93479605
0.1282	0.93474139
0.1283	0.93468672
0.1284	0.93463207
0.1286	0.93457741
0.1287	0.93452276
0.1288	0.93446811
0.1289	0.93441346
0.1290	0.93435882
0.1291	0.93430418
0.1292	0.93424955
0.1293	0.93419491
0.1294	0.93414028
0.1296	0.93408566
0.1297	0.93403103
0.1298	0.93397641
0.1299	0.93392180
0.1300	0.93386718
0.1301	0.93381257
0.1302	0.93375797
0.1303	0.93370336
0.1304	0.93364876
0.1306	0.93359416
0.1307	0.93353957
0.1308	0.93348498
0.1309	0.93343039
0.1310	0.93337580
0.1311	0.93332122
0.1312	0.93326664
0.1313	0.93321207
0.1314	0.93315750
0.1316	0.93310293
0.1317	0.93304836
0.1318	0.93299380
0.1319	0.93293924
0.1320	0.93288468
0.1321	0.93283013
0.1322	0.93277558
0.1323	0.93272103
0.1324	0.93266649
0.1326	0.93261195
0.1327	0.93255741
0.1328	0.93250288
0.1329	0.93244835
0.1330	0.93239382
0.1331	0.93233930
0.1332	0.93228477
0.1333	0.93223026
0.1334	0.93217574
0.1336	0.93212123
0.1337	0.93206672
0.1338	0.93201222
0.1339	0.93195771
0.1340	0.93190322
0.1341	0.93184872
0.1342	0.93179423
0.1343	0.93173974
0.1344	0.93168525
0.1346	0.93163077
0.1347	0.93157629
0.1348	0.93152181
0.1349	0.93146734
0.1350	0.93141287
0.1351	0.93135840
0.1352	0.93130394
0.1353	0.93124948
0.1354	0.93119502
0.1356	0.93114057
0.1357	0.93108611
0.1358	0.93103167
0.1359	0.93097722
0.1360	0.93092278
0.1361	0.93086834
0.1362	0.93081391
0.1363	0.93075948
0.1364	0.93070505
0.1366	0.93065062
0.1367	0.93059620
0.1368	0.93054178
0.1369	0.93048736
0.1370	0.93043295
0.1371	0.93037854
0.1372	0.93032413
0.1373	0.93026973
0.1374	0.93021533
0.1376	0.93016093
0.1377	0.93010654
0.1378	0.93005215
0.1379	0.92999776
0.1380	0.92994338
0.1381	0.92988900
0.1382	0.92983462
0.1383	0.92978024
0.1384	0.92972587
0.1386	0.92967150
0.1387	0.92961714
0.1388	0.92956278
0.1389	0.92950842
0.1390	0.92945406
0.1391	0.92939971
0.1392	0.92934536
0.1393	0.92929101
0.1394	0.92923667
0.1396	0.92918233
0.1397	0.92912800
0.1398	0.92907366
0.1399	0.92901933
0.1400	0.92896500
0.1401	0.92891068
0.1402	0.92885636
0.1403	0.92880204
0.1404	0.92874773
0.1406	0.92869342
0.1407	0.92863911
0.1408	0.92858480
0.1409	0.92853050
0.1410	0.92847620
0.1411	0.92842191
0.1412	0.92836762
